5.285865783691406,-61,10
5.4464991092681885,-55,10.75
5.604952812194824,-50,11.5
5.764727830886841,-60,12.25
5.9277544021606445,-52,13.0
6.087337255477905,-49,13.75
6.240694761276245,-52,14.5
6.39430832862854,-52,15.25
6.548453092575073,-51,16.0
6.706516742706299,-56,16.75
6.872379541397095,-56,17.5
7.027661085128784,-54,18.25
7.181829929351807,-60,19.0
7.336007356643677,-57,19.75
7.492042541503906,-59,20.5
7.646960973739624,-65,21.25
7.81358790397644,-64,22.0
7.970058441162109,-64,22.75
8.127522468566895,-64,23.5
8.290612697601318,-67,24.25
8.446976900100708,-69,25.0
8.604949951171875,-70,25.75
8.774779558181763,-77,26.5
8.945282697677612,-71,27.25
9.103626251220703,-73,28.0
9.265764474868774,-75,28.75
9.420494318008423,-74,29.5
9.57720422744751,-76,30.25
9.74467134475708,-71,31.0
9.91226077079773,-78,31.75
10.078487634658813,-79,32.5
10.24557876586914,-81,33.25
10.402998924255371,-85,34.0
10.57347059249878,-82,34.75
10.749267339706421,-81,35.5
10.91918683052063,-81,36.25
11.08943510055542,-86,37.0
11.252873420715332,-85,37.75
11.409295558929443,-83,38.5
11.578879356384277,-84,39.25
11.747217655181885,-89,40.0
11.915292739868164,-84,40.75
12.083950519561768,-88,41.5
12.251216411590576,-89,42.25
12.407183170318604,-86,43.0
12.561953783035278,-89,43.75
12.717882633209229,-88,44.5
12.88316011428833,-90,45.25
13.056123971939087,0,46.0
13.215385675430298,0,46.75
13.374633550643921,0,47.5
13.54426097869873,0,48.25
13.708991527557373,0,49.0
13.87401032447815,0,49.75
14.042066812515259,0,50.5
14.208542823791504,0,51.25
14.378767251968384,0,52.0
14.542621374130249,0,52.75
14.701344966888428,0,53.5
14.867524862289429,0,54.25
15.029473543167114,0,55.0
15.185981750488281,0,55.75
15.34881329536438,0,56.5
15.505236387252808,0,57.25
15.663983583450317,0,58.0
15.831187963485718,0,58.75
15.997309923171997,0,59.5
16.172098636627197,-57,60.25
16.339455366134644,-57,61.0
16.501983880996704,-58,61.75
16.65957283973694,-62,62.5
16.827483892440796,-70,63.25
16.994438409805298,-71,64.0
17.160346508026123,-67,64.75
17.334659337997437,-64,65.5
17.50078320503235,-75,66.25
17.65898561477661,-71,67.0
17.82524800300598,-66,67.75
17.98066782951355,-72,68.5
18.14168381690979,-74,69.25
